,duration,energy_arm,energy_g3d,energy_kfc,energy_mem,experiment,temperature,timestamp
89,210,129.934970083,8.29885116667,7.33784066667,24.2450411667,writeily-pro-lint-overdraw,0.0,2016_07_28-04_35
90,194,108.00207375,7.09125758333,7.18802433333,22.4261479167,writeily-pro-lint-unused-resource,0.0,2016_07_27-17_00
91,196,110.271431667,7.5332075,7.14086016667,22.781088,writeily-pro-lint-unused-resource,0.0,2016_07_27-17_23
92,195,111.700833833,7.31139575,7.17023225,22.62703025,writeily-pro-lint-unused-resource,0.0,2016_07_27-17_46
93,200,111.387639667,7.74346291667,7.37335633333,23.1907539167,writeily-pro-lint-unused-resource,0.0,2016_07_27-18_10
94,198,110.662176417,7.398161,7.47733175,22.8840204167,writeily-pro-lint-unused-resource,0.0,2016_07_27-18_34
95,199,113.490177667,7.62864916667,7.45731025,23.1480980833,writeily-pro-lint-unused-resource,0.0,2016_07_27-18_58
96,199,113.717472,7.62592375,7.00661191667,23.0300420833,writeily-pro-lint-unused-resource,0.0,2016_07_27-19_21
97,199,116.768400417,7.59671533333,7.06716225,23.0794360833,writeily-pro-lint-unused-resource,0.0,2016_07_27-19_45
98,200,116.09638125,7.69878175,6.7538885,23.1506603333,writeily-pro-lint-unused-resource,0.0,2016_07_27-20_09
99,202,116.343240167,7.71179433333,7.17346966667,23.39693,writeily-pro-lint-unused-resource,0.0,2016_07_27-20_33
100,203,118.787282667,7.91464958333,7.16778191667,23.4433866667,writeily-pro-lint-unused-resource,0.0,2016_07_27-20_57
101,204,116.6206525,7.83185283333,7.16100333333,23.5764048333,writeily-pro-lint-unused-resource,0.0,2016_07_27-21_22
102,201,116.29280225,7.54564233333,7.21890208333,23.0888379167,writeily-pro-lint-unused-resource,0.0,2016_07_27-21_46
103,202,118.85455025,7.89548883333,7.18068225,23.352456,writeily-pro-lint-unused-resource,0.0,2016_07_27-22_10
104,202,119.00313125,7.84410941667,7.27280908333,23.3944258333,writeily-pro-lint-unused-resource,0.0,2016_07_27-22_34
105,204,117.986289,7.89951858333,7.28153666667,23.4982986667,writeily-pro-lint-unused-resource,0.0,2016_07_27-22_59
106,205,118.592953,7.998887,7.313327,23.6971188333,writeily-pro-lint-unused-resource,0.0,2016_07_27-23_23
107,206,121.69988825,8.12621566667,7.17687325,23.8512986667,writeily-pro-lint-unused-resource,0.0,2016_07_27-23_48
108,208,122.178256167,8.32320033333,7.28593866667,24.0584225,writeily-pro-lint-unused-resource,0.0,2016_07_28-00_12
109,206,123.6417705,8.07204925,7.09967133333,23.776161,writeily-pro-lint-unused-resource,0.0,2016_07_28-00_37
110,208,123.9030595,8.94712908333,7.93676625,24.8986915833,writeily-pro-lint-unused-resource,0.0,2016_07_28-01_02
111,207,124.572059333,8.20696133333,7.63925066667,23.90462,writeily-pro-lint-unused-resource,0.0,2016_07_28-01_27
112,208,125.6356965,8.1885645,6.98715341667,24.0015448333,writeily-pro-lint-unused-resource,0.0,2016_07_28-01_51
113,210,126.889537583,8.31240975,7.19320891667,24.2492203333,writeily-pro-lint-unused-resource,0.0,2016_07_28-02_16
114,209,126.196406917,8.11716466667,7.43908891667,24.1402668333,writeily-pro-lint-unused-resource,0.0,2016_07_28-02_41
115,211,123.729123417,8.19690675,7.25467891667,24.2566605,writeily-pro-lint-unused-resource,0.0,2016_07_28-03_06
116,212,129.327720917,8.25273641667,7.09258433333,24.4225478333,writeily-pro-lint-unused-resource,0.0,2016_07_28-03_31
117,207,128.3387705,8.04380083333,6.89048808333,23.8833393333,writeily-pro-lint-unused-resource,0.0,2016_07_28-03_56
