,duration,energy_arm,energy_g3d,energy_kfc,energy_mem,experiment,temperature,timestamp
70,471,57.97361625,3.31261991667,15.4811245833,43.4463901667,talalarmo-lint-draw-allocation,0.0,2016_06_22-18_39
71,470,58.0962291667,3.27263791667,15.6267254167,43.4271869167,talalarmo-lint-draw-allocation,0.0,2016_06_22-19_19
72,470,58.4646979167,3.24456391667,15.3132115833,43.392835,talalarmo-lint-draw-allocation,0.0,2016_06_22-19_59
73,471,55.4459355833,3.21676466667,16.0137331667,43.4812481667,talalarmo-lint-draw-allocation,0.0,2016_06_22-20_39
74,470,58.6516030833,3.2175785,15.47192025,43.384224,talalarmo-lint-draw-allocation,0.0,2016_06_22-21_19
75,470,56.40240275,3.28030675,15.7843803333,43.426457,talalarmo-lint-draw-allocation,0.0,2016_06_22-21_59
76,470,59.1618673333,3.26551883333,15.3637978333,43.3817826667,talalarmo-lint-draw-allocation,0.0,2016_06_22-22_39
77,470,58.3966536667,3.30590333333,15.3995094167,43.3920998333,talalarmo-lint-draw-allocation,0.0,2016_06_22-23_19
78,471,56.9656550833,3.29598016667,15.4833611667,43.409028,talalarmo-lint-draw-allocation,0.0,2016_06_22-23_59
79,471,57.8748040833,3.33048958333,15.5518615833,43.432467,talalarmo-lint-draw-allocation,0.0,2016_06_23-00_39
80,471,57.25335875,3.30435516667,15.9481716667,43.5488606667,talalarmo-lint-draw-allocation,0.0,2016_06_23-01_19
81,470,57.268931,3.24089233333,15.53881425,43.3828845,talalarmo-lint-draw-allocation,0.0,2016_06_23-01_59
82,471,57.2650676667,3.26073466667,15.5795310833,43.4814485,talalarmo-lint-draw-allocation,0.0,2016_06_23-02_39
83,471,57.72911325,4.288144,16.5573081667,44.4205471667,talalarmo-lint-draw-allocation,0.0,2016_06_23-03_19
84,471,57.3028445833,3.35802758333,15.85027375,43.535839,talalarmo-lint-draw-allocation,0.0,2016_06_23-03_59
85,471,56.98726125,3.25903925,15.7930668333,43.500981,talalarmo-lint-draw-allocation,0.0,2016_06_23-04_39
86,471,57.5310831667,3.2322625,15.5819858333,43.3950046667,talalarmo-lint-draw-allocation,0.0,2016_06_23-05_19
87,471,56.8401803333,3.20856833333,15.597769,43.4951713333,talalarmo-lint-draw-allocation,0.0,2016_06_23-05_59
88,471,57.4179874167,3.36106041667,15.7547785,43.5361395,talalarmo-lint-draw-allocation,0.0,2016_06_23-06_39
89,471,57.76204525,3.25334191667,15.5313361667,43.4791446667,talalarmo-lint-draw-allocation,0.0,2016_06_23-07_19
90,471,56.08668525,3.244697,15.9097699167,43.4545036667,talalarmo-lint-wakelock,0.0,2016_06_22-12_07
91,471,57.72461025,3.24437575,15.44404625,43.4605136667,talalarmo-lint-wakelock,0.0,2016_06_22-12_47
92,470,57.6289373333,3.27274558333,15.5443795,43.3985105,talalarmo-lint-wakelock,0.0,2016_06_22-13_27
93,471,56.735407,3.35218791667,15.8510083333,43.519011,talalarmo-lint-wakelock,0.0,2016_06_22-14_07
94,470,57.56871175,3.21110208333,15.4705381667,43.388594,talalarmo-lint-wakelock,0.0,2016_06_22-14_47
95,470,56.7182558333,3.26913733333,15.8616535833,43.4080550833,talalarmo-lint-wakelock,0.0,2016_06_22-15_27
96,470,57.6006464167,3.29384066667,15.5117108333,43.433669,talalarmo-lint-wakelock,0.0,2016_06_22-16_07
97,471,57.9689763333,3.32785583333,15.3637101667,43.4079261667,talalarmo-lint-wakelock,0.0,2016_06_22-16_47
98,472,57.0912433333,3.182352,15.7024068333,43.5321328333,talalarmo-lint-wakelock,0.0,2016_06_22-17_27
99,470,58.7761004167,3.24764958333,15.2276344167,43.3668578333,talalarmo-lint-wakelock,0.0,2016_06_22-18_07
100,470,59.36833775,3.29238308333,15.3547894167,43.4149378333,talalarmo-lint-wakelock,0.0,2016_06_22-18_47
101,471,57.9814216667,3.30467958333,15.7717395,43.5476886667,talalarmo-lint-wakelock,0.0,2016_06_22-19_27
102,471,57.2297540833,3.312166,15.4301483333,43.3696625,talalarmo-lint-wakelock,0.0,2016_06_22-20_07
103,471,57.3177615,3.28795825,15.6158838333,43.4732348333,talalarmo-lint-wakelock,0.0,2016_06_22-20_47
104,470,56.2355353333,3.23344808333,15.7245565833,43.4300001667,talalarmo-lint-wakelock,0.0,2016_06_22-21_27
105,470,57.1069136667,3.28961075,15.70877075,43.4322666667,talalarmo-lint-wakelock,0.0,2016_06_22-22_07
106,471,54.2247609167,3.26702208333,16.0185624167,43.5030845,talalarmo-lint-wakelock,0.0,2016_06_22-22_47
107,470,58.2962569167,3.23177191667,15.5477894167,43.3773753333,talalarmo-lint-wakelock,0.0,2016_06_22-23_27
108,470,59.05741375,3.30152733333,15.3845786667,43.4081265,talalarmo-lint-wakelock,0.0,2016_06_23-00_07
109,471,57.020485,3.4388705,15.6342333333,43.5475585,talalarmo-lint-wakelock,0.0,2016_06_23-00_47
110,470,56.8248313333,3.21434975,15.69096175,43.3726033333,talalarmo-lint-wakelock,0.0,2016_06_23-01_27
111,470,57.7738678333,3.25755675,15.4362548333,43.3690615,talalarmo-lint-wakelock,0.0,2016_06_23-02_07
112,470,57.1416929167,3.18565658333,15.48584975,43.4046206667,talalarmo-lint-wakelock,0.0,2016_06_23-02_47
113,471,57.3240104167,3.27190591667,15.6586768333,43.5186103333,talalarmo-lint-wakelock,0.0,2016_06_23-03_27
114,471,57.36257475,3.31583175,15.6327265,43.4548041667,talalarmo-lint-wakelock,0.0,2016_06_23-04_07
115,471,56.3012958333,3.38561666667,15.7997005833,43.5465568333,talalarmo-lint-wakelock,0.0,2016_06_23-04_47
116,471,57.4250989167,3.25126883333,15.6531063333,43.5124,talalarmo-lint-wakelock,0.0,2016_06_23-05_27
117,471,56.6363275833,3.28248358333,15.9342798333,43.4519995,talalarmo-lint-wakelock,0.0,2016_06_23-06_07
118,470,57.3497824167,3.2285225,15.5620601667,43.3852885,talalarmo-lint-wakelock,0.0,2016_06_23-06_47
119,472,57.4707550833,3.27336408333,15.8093901667,43.5168073333,talalarmo-lint-wakelock,0.0,2016_06_23-07_27
120,470,57.8971714167,3.31165491667,15.4997480833,43.4163401667,talalarmo,0.0,2016_06_22-11_42
121,469,59.3510605833,3.3740835,15.2730883333,43.3313988333,talalarmo,0.0,2016_06_22-12_23
122,471,57.9024361667,3.26599291667,15.391634,43.4119328333,talalarmo,0.0,2016_06_22-13_03
123,470,57.7088394167,3.31782716667,15.7743471667,43.4314653333,talalarmo,0.0,2016_06_22-13_43
124,471,58.5063283333,3.32441808333,15.5420091667,43.5814148333,talalarmo,0.0,2016_06_22-14_23
125,470,57.4615255,3.285726,15.5918730833,43.4453885,talalarmo,0.0,2016_06_22-15_03
126,471,59.20332425,4.33792983333,16.4923915833,44.4635186667,talalarmo,0.0,2016_06_22-15_43
127,470,58.883691,3.28233858333,15.634619,43.4225505,talalarmo,0.0,2016_06_22-16_23
128,471,57.00730625,3.38490125,15.6041708333,43.5831176667,talalarmo,0.0,2016_06_22-17_03
129,470,55.7506605,3.3008255,15.9892793333,43.4025171667,talalarmo,0.0,2016_06_22-17_43
130,470,57.8729185,3.28596875,15.6783144167,43.4091281667,talalarmo,0.0,2016_06_22-18_23
131,471,58.24416775,3.26230091667,15.5023093333,43.5239191667,talalarmo,0.0,2016_06_22-19_03
132,469,59.4483600833,3.33755758333,15.5783074167,43.38742,talalarmo,0.0,2016_06_22-19_43
133,470,58.6567750833,3.28028116667,15.46133875,43.4353718333,talalarmo,0.0,2016_06_22-20_23
134,470,59.124566,3.29418041667,15.33508025,43.386791,talalarmo,0.0,2016_06_22-21_03
135,471,59.1006190833,3.3681745,15.4837174167,43.5500626667,talalarmo,0.0,2016_06_22-21_43
136,470,58.5707130833,3.27702633333,15.29859575,43.4109311667,talalarmo,0.0,2016_06_22-22_23
137,471,57.9645190833,3.28949366667,15.5279738333,43.4467908333,talalarmo,0.0,2016_06_22-23_03
138,471,57.5393758333,3.30059258333,15.4458223333,43.4349711667,talalarmo,0.0,2016_06_22-23_43
139,471,56.9008239167,3.21648766667,15.8090029167,43.5289275,talalarmo,0.0,2016_06_23-00_23
140,471,56.94679225,3.26574308333,15.6603883333,43.4016156667,talalarmo,0.0,2016_06_23-01_03
141,470,57.9490854167,3.29564683333,15.6658808333,43.4428843333,talalarmo,0.0,2016_06_23-01_43
142,471,57.2261876667,3.35255925,15.8623531667,43.5752045,talalarmo,0.0,2016_06_23-02_23
143,471,58.5375720833,3.20362558333,15.3009209167,43.437876,talalarmo,0.0,2016_06_23-03_03
144,470,57.7844420833,3.26747641667,15.5824446667,43.4540028333,talalarmo,0.0,2016_06_23-03_43
145,470,58.1426735,3.2743725,15.57116175,43.4343701667,talalarmo,0.0,2016_06_23-04_23
146,470,58.1056925,3.28160908333,15.5201319167,43.4440863333,talalarmo,0.0,2016_06_23-05_03
147,471,59.2445704167,3.30620958333,15.54981525,43.5524666667,talalarmo,0.0,2016_06_23-05_43
148,471,57.5757735833,3.23023791667,15.5217246667,43.4783433333,talalarmo,0.0,2016_06_23-06_23
149,471,58.93567875,3.311394,15.4209580833,43.5203131667,talalarmo,0.0,2016_06_23-07_03
