timestamp,armW,memW,g3dW,kfcW,dumb
1462358382,0.007288,0.087746,0.001812,0.014175,
1462358382,0.007288,0.088948,0.001812,0.014175,
1462358383,0.007288,0.088948,0.001810,0.082640,
1462358383,0.056425,0.098564,0.001812,0.041825,
1462358383,0.102242,0.090150,0.001812,0.014175,
1462358384,0.007288,0.087746,0.001812,0.014175,
1462358384,0.007288,0.088948,0.001812,0.013230,
1462358384,0.007288,0.087746,0.001810,0.013230,
1462358384,0.007288,0.088948,0.001810,0.014175,
1462358385,0.007288,0.098564,0.001810,0.153430,
1462358385,0.131376,0.108180,0.001812,0.016320,
1462358385,0.061880,0.087746,0.001812,0.014175,
1462358386,0.007288,0.087746,0.001810,0.014175,
1462358386,0.007288,0.088948,0.001812,0.043252,
1462358386,0.007288,0.097362,0.001810,0.060319,
1462358386,0.570112,0.091352,0.001810,0.017884,
1462358387,0.007288,0.087746,0.001812,0.013230,
1462358387,0.007288,0.088948,0.001810,0.013230,
1462358387,0.007288,0.088948,0.001812,0.014175,
1462358388,0.007288,0.088948,0.001812,0.013230,
1462358388,0.007288,0.093756,0.001810,0.091403,
1462358388,0.007288,0.094958,0.001810,0.048375,
1462358389,0.007288,0.088948,0.001812,0.013230,
1462358389,0.007288,0.088948,0.001812,0.013230,
1462358389,0.007288,0.088948,0.001812,0.013230,
1462358389,0.007288,0.090150,0.001812,0.012285,
1462358390,0.007288,0.088948,0.001810,0.025515,
1462358390,0.007288,0.116594,0.001812,0.152492,
1462358390,0.007288,0.088948,0.001812,0.018000,
1462358391,0.007288,0.088948,0.001812,0.013230,
1462358391,0.007288,0.088948,0.001810,0.014175,
1462358391,0.007288,0.090150,0.001812,0.038480,
1462358391,0.007288,0.098564,0.002718,0.076322,
1462358392,0.426146,0.088948,0.001812,0.019260,
1462358392,0.007288,0.088948,0.001812,0.010395,
1462358392,0.007288,0.088948,0.001812,0.013230,
1462358393,0.007288,0.090150,0.001812,0.013230,
1462358393,0.007288,0.088948,0.001810,0.013230,
1462358393,0.007288,0.099766,0.001812,0.114920,
1462358394,0.073164,0.090150,0.001812,0.014638,
1462358394,0.063687,0.090150,0.001812,0.013230,
1462358394,0.007288,0.088948,0.001810,0.012285,
1462358394,0.007288,0.088948,0.001812,0.013230,
1462358395,0.007288,0.088948,0.001812,0.011340,
1462358395,0.007288,0.087746,0.001812,0.040635,
1462358395,0.007288,0.109382,0.001812,0.156864,
1462358396,0.007288,0.099766,0.001812,0.020440,
1462358396,0.007288,0.090150,0.001812,0.013230,
1462358396,0.007288,0.091352,0.001812,0.013230,
1462358396,0.007288,0.088948,0.001812,0.082134,
1462358397,0.066600,0.098564,0.001812,0.023370,
1462358397,0.476213,0.092554,0.001810,0.014730,
1462358397,0.007288,0.090150,0.001812,0.009450,
1462358398,0.007288,0.090150,0.001810,0.012285,
1462358398,0.007288,0.090150,0.001810,0.013230,
1462358398,0.007288,0.088948,0.001812,0.014175,
1462358398,0.007288,0.094958,0.001812,0.113984,
1462358399,0.007288,0.094958,0.001810,0.022155,
1462358399,0.007288,0.090150,0.001810,0.014175,
1462358399,0.007288,0.091352,0.001810,0.014175,
1462358400,0.007288,0.088948,0.001812,0.014175,
1462358400,0.007288,0.090150,0.001812,0.008505,
1462358400,0.007288,0.088948,0.001810,0.052030,
1462358401,0.007288,0.123806,0.001810,0.144525,
1462358401,0.007288,0.091352,0.001810,0.017280,
1462358401,0.007288,0.090150,0.001812,0.012285,
1462358401,0.007288,0.088948,0.001812,0.014175,
1462358402,0.007288,0.092554,0.001812,0.074592,
1462358402,0.006377,0.098564,0.001812,0.036900,
1462358402,0.426990,0.088948,0.001812,0.015075,
1462358403,0.007288,0.090150,0.001812,0.009450,
1462358403,0.007288,0.088948,0.001812,0.012285,
1462358403,0.007288,0.090150,0.001812,0.014175,
1462358403,0.007288,0.090150,0.001812,0.025569,
1462358404,0.007288,0.100968,0.001812,0.119544,
1462358404,0.036214,0.090150,0.001812,0.018071,
1462358404,0.020953,0.091352,0.001812,0.014175,
1462358405,0.007288,0.088948,0.002718,0.014175,
1462358405,0.007288,0.094958,0.001812,0.030240,
1462358405,0.007288,0.091352,0.001812,0.012285,
1462358406,0.007288,0.114190,0.001810,0.106037,
1462358406,0.007288,0.120200,0.001810,0.118272,
1462358406,0.850976,0.115392,0.061540,0.015990,
1462358406,0.418149,0.115392,0.041630,0.017220,
1462358407,0.633456,0.103372,0.066065,0.123660,
1462358407,0.063770,0.127412,0.057015,0.029520,
1462358407,1.227280,0.126210,0.079640,0.017220,
1462358408,0.636336,0.146644,0.075852,0.035904,
1462358408,0.076524,0.112988,0.037105,0.014190,
1462358408,0.007288,0.091352,0.002715,0.092502,
1462358408,0.288530,0.108180,0.045250,0.017220,
1462358409,0.760815,0.115392,0.089397,0.017192,
1462358409,1.869000,0.156260,0.105885,0.035010,
1462358409,0.522652,0.134624,0.108600,0.113740,
1462358410,0.526282,0.145442,0.107695,0.017220,
1462358410,0.718848,0.144240,0.095025,0.017220,
1462358410,0.748170,0.128614,0.055205,0.017220,
1462358410,0.706593,0.116594,0.084165,0.017220,
1462358411,0.037351,0.133422,0.085975,0.095546,
1462358411,0.073440,0.102170,0.002715,0.225810,
1462358411,0.919921,0.116594,0.002718,0.017220,
1462358412,0.852535,0.106978,0.002718,0.017220,
1462358412,0.336420,0.132220,0.073305,0.161700,
1462358412,0.684232,0.122604,0.046155,0.017220,
1462358412,0.446658,0.104574,0.002718,0.017220,
1462358413,0.310194,0.100968,0.002718,0.017220,
1462358413,0.026419,0.094958,0.002715,0.119310,
1462358413,0.722370,0.112988,0.002718,0.104720,
1462358414,0.786519,0.114190,0.021720,0.017248,
1462358414,0.550718,0.120200,0.049830,0.017220,
1462358414,0.008199,0.122604,0.101360,0.020655,
1462358414,0.008244,0.093756,0.002715,0.014175,
1462358415,1.144704,0.122604,0.002715,0.096480,
1462358415,0.931475,0.137028,0.060635,0.017220,
1462358415,0.775783,0.140634,0.101360,0.017220,
1462358416,0.198856,0.114190,0.028055,0.017080,
1462358416,0.887046,0.122604,0.065160,0.106260,
1462358416,1.275797,0.145442,0.105885,0.017220,
1462358416,0.674904,0.117796,0.071337,0.017220,
1462358417,0.881574,0.132220,0.087882,0.017220,
1462358417,0.128310,0.110584,0.088690,0.017220,
1462358417,0.154712,0.115392,0.019910,0.080580,
1462358418,0.730369,0.105776,0.002718,0.168338,
1462358418,0.532571,0.104574,0.002718,0.017220,
1462358418,0.008199,0.138230,0.080367,0.028224,
1462358418,0.902285,0.138230,0.070434,0.171746,
1462358419,0.625320,0.117796,0.002718,0.017220,
1462358419,0.430554,0.106978,0.002718,0.017220,
1462358419,0.010932,0.098564,0.002718,0.017164,
1462358420,0.730380,0.111786,0.002715,0.132334,
1462358420,0.547668,0.109382,0.021720,0.059088,
1462358420,0.320524,0.098564,0.073305,0.017220,
1462358420,0.008199,0.128614,0.089595,0.024591,
1462358421,0.008199,0.096160,0.002718,0.021873,
1462358421,0.169458,0.090150,0.002715,0.014175,
1462358421,1.067671,0.133422,0.095025,0.017192,
1462358422,0.431100,0.139432,0.075115,0.017192,
1462358422,0.263266,0.110584,0.034390,0.030810,
1462358422,0.835625,0.115392,0.062445,0.112860,
1462358422,1.560426,0.145442,0.095930,0.017220,
1462358423,0.788348,0.128614,0.065016,0.017192,
1462358423,0.674934,0.127412,0.139370,0.017220,
1462358423,0.141648,0.111786,0.029865,0.017220,
1462358424,0.695256,0.111786,0.021720,0.071946,
1462358424,0.496485,0.105776,0.002718,0.099792,
1462358424,1.217975,0.111786,0.002718,0.017220,
1462358424,0.394965,0.112988,0.047965,0.017192,
1462358425,0.851229,0.123806,0.041630,0.125660,
1462358425,0.601953,0.106978,0.002718,0.017220,
1462358425,0.092920,0.091352,0.002715,0.017220,
1462358426,0.321640,0.111786,0.002718,0.046440,
1462358426,0.733752,0.108180,0.020815,0.163944,
1462358426,0.557286,0.104574,0.037105,0.017220,
1462358427,0.009110,0.132220,0.115840,0.024000,
1462358427,0.008199,0.090150,0.016290,0.030624,
1462358427,0.008199,0.090150,0.002715,0.015120,
1462358427,0.682088,0.120200,0.002715,0.039240,
1462358428,0.999216,0.128614,0.035295,0.096018,
1462358428,0.109920,0.110584,0.035295,0.017220,
1462358428,0.645175,0.121402,0.047965,0.098298,
1462358429,0.947947,0.145442,0.108600,0.039360,
1462358429,1.045324,0.133422,0.076925,0.017192,
1462358429,0.910107,0.131018,0.051585,0.017220,
1462358429,0.469335,0.125008,0.113125,0.017220,
1462358430,0.008199,0.100968,0.017195,0.065243,
1462358430,0.676600,0.110584,0.002718,0.136017,
1462358430,0.731325,0.103372,0.002718,0.061550,
1462358430,0.296960,0.111786,0.040725,0.017220,
1462358431,0.435620,0.111786,0.073143,0.040324,
1462358431,1.340003,0.143038,0.043440,0.156219,
1462358431,0.532875,0.114190,0.002718,0.017220,
1462358432,0.850584,0.111786,0.007248,0.147680,
1462358432,0.756200,0.111786,0.016290,0.018450,
1462358432,0.772120,0.112988,0.002718,0.017220,
1462358432,0.187884,0.108180,0.115840,0.017220,
1462358433,0.008199,0.122604,0.039820,0.028647,
1462358433,0.008199,0.090150,0.002718,0.014175,
1462358433,0.739285,0.099766,0.001810,0.101088,
1462358434,1.030050,0.118998,0.060635,0.018450,
1462358434,0.819517,0.153856,0.087785,0.017192,
1462358434,0.008244,0.120200,0.005436,0.032256,
1462358434,0.755094,0.118998,0.078735,0.117810,
1462358435,1.684914,0.143038,0.103170,0.017220,
1462358435,0.995218,0.135826,0.109505,0.017220,
1462358435,0.281820,0.116594,0.067875,0.017220,
1462358436,0.424146,0.106978,0.020815,0.037024,
1462358436,0.768360,0.109382,0.002718,0.144942,
1462358436,0.747495,0.105776,0.002715,0.017220,
1462358436,0.207200,0.106978,0.069685,0.017220,
1462358437,1.223685,0.137028,0.073143,0.115902,
1462358437,0.557728,0.116594,0.018100,0.017192,
1462358437,0.417220,0.105776,0.002718,0.017220,
1462358438,0.015487,0.091352,0.002718,0.016870,
1462358438,0.416461,0.108180,0.002718,0.071613,
1462358438,0.671160,0.110584,0.021720,0.146013,
1462358438,0.157036,0.120200,0.103170,0.017220,
1462358439,0.008199,0.092554,0.017195,0.028890,
1462358439,0.008199,0.091352,0.002718,0.010395,
1462358439,0.901968,0.127412,0.002715,0.089784,
1462358440,0.852390,0.132220,0.049775,0.045510,
1462358440,1.347327,0.143038,0.110410,0.017220,
1462358440,0.318580,0.110584,0.028960,0.017220,
1462358441,1.057602,0.127412,0.088690,0.083776,
1462358441,1.424923,0.138230,0.094120,0.017192,
1462358441,0.825470,0.120200,0.062307,0.017192,
1462358441,0.901280,0.132220,0.109505,0.017220,
1462358442,0.261892,0.115392,0.027150,0.039138,
1462358442,0.839256,0.110584,0.002718,0.146370,
1462358442,1.019616,0.112988,0.041630,0.017220,
1462358443,0.585603,0.112988,0.077830,0.017220,
1462358443,1.313948,0.131018,0.069531,0.017220,
1462358443,0.467496,0.123806,0.010860,0.017220,
1462358443,0.406077,0.105776,0.002718,0.017220,
1462358444,0.008199,0.091352,0.002715,0.018272,
1462358444,0.895864,0.111786,0.021720,0.162448,
1462358444,0.575248,0.108180,0.002718,0.017220,
1462358445,1.016192,0.094958,0.062445,0.017220,
1462358445,0.090160,0.127412,0.104980,0.017220,
1462358445,0.275940,0.092554,0.001810,0.018900,
1462358445,1.089452,0.116594,0.015402,0.086123,
1462358446,1.626723,0.135826,0.101360,0.017220,
1462358446,0.256770,0.137028,0.047965,0.017192,
1462358446,0.328785,0.115392,0.048870,0.067437,
1462358447,0.707847,0.115392,0.111315,0.075091,
1462358447,1.364352,0.146644,0.075852,0.017220,
1462358447,0.728220,0.122604,0.068780,0.017220,
1462358447,0.820560,0.135826,0.112344,0.017192,
1462358448,0.035529,0.109382,0.030770,0.042525,
1462358448,0.477617,0.110584,0.016290,0.101970,
1462358448,0.602192,0.106978,0.002718,0.113344,
1462358449,0.179270,0.104574,0.057015,0.017220,
1462358449,0.329000,0.145442,0.073143,0.082446,
1462358449,0.549045,0.114190,0.023530,0.152250,
1462358449,0.760645,0.106978,0.002718,0.017220,
1462358450,0.139232,0.091352,0.002718,0.017220,
1462358450,0.451722,0.116594,0.002718,0.102520,
1462358450,0.633993,0.112988,0.020815,0.099792,
1462358451,0.701100,0.111786,0.002718,0.017220,
1462358451,1.030231,0.098564,0.025340,0.017220,
1462358451,0.210304,0.122604,0.110410,0.017220,
1462358451,0.008199,0.092554,0.019910,0.030682,
1462358452,0.008199,0.111786,0.002715,0.021735,
1462358452,0.041906,0.087746,0.002715,0.035310,
1462358452,0.008199,0.090150,0.001812,0.014175,
1462358453,0.007288,0.088948,0.002715,0.009450,
1462358453,0.007288,0.088948,0.001812,0.014175,
1462358453,0.007288,0.088948,0.001812,0.014175,
1462358453,0.007288,0.096160,0.001812,0.014175,
1462358454,0.278276,0.103372,0.001810,0.063000,
1462358454,0.347091,0.112988,0.001812,0.065243,
1462358454,0.052780,0.088948,0.001812,0.017220,
1462358455,0.007288,0.088948,0.001810,0.013230,
1462358455,0.007288,0.086544,0.001810,0.014175,
1462358455,0.007288,0.087746,0.001812,0.008505,
1462358455,0.007288,0.088948,0.001810,0.014175,
1462358456,0.007288,0.128614,0.001810,0.198869,
1462358456,0.007288,0.090150,0.001810,0.041625,
1462358456,0.007288,0.090150,0.001810,0.013230,
1462358457,0.007288,0.090150,0.001810,0.015120,
1462358457,0.228420,0.092554,0.001810,0.024570,
1462358457,0.007288,0.090150,0.001810,0.019566,
1462358458,0.007288,0.087746,0.001810,0.013230,
1462358458,0.007288,0.088948,0.001810,0.009450,
1462358458,0.007288,0.086544,0.001812,0.014175,
1462358458,0.007288,0.087746,0.001812,0.014175,
1462358459,0.007288,0.087746,0.001810,0.013230,
1462358459,0.007288,0.099766,0.001810,0.064155,
1462358459,0.007288,0.088948,0.001812,0.069420,
1462358460,0.007288,0.088948,0.001812,0.013230,
1462358460,0.007288,0.090150,0.001810,0.018900,
1462358460,0.007288,0.088948,0.001812,0.011340,
1462358460,0.007288,0.088948,0.001810,0.012285,
1462358461,0.007288,0.106978,0.001812,0.016065,
1462358461,0.007288,0.098564,0.001810,0.140997,
1462358461,0.007288,0.087746,0.001812,0.022792,
1462358462,0.007288,0.088948,0.001812,0.014175,
1462358462,0.007288,0.088948,0.001810,0.014175,
1462358462,0.333498,0.092554,0.001810,0.084910,
1462358463,0.008199,0.090150,0.001810,0.019890,
1462358463,0.007288,0.088948,0.001810,0.008505,
1462358463,0.007288,0.088948,0.001812,0.013230,
1462358463,0.007288,0.090150,0.001812,0.013230,
1462358464,0.007288,0.088948,0.001810,0.014175,
1462358464,0.007288,0.096160,0.001810,0.014175,
1462358464,0.064736,0.096160,0.001810,0.100204,
1462358465,0.055571,0.088948,0.001810,0.023240,
1462358465,0.007288,0.088948,0.001810,0.016065,
1462358465,0.007288,0.087746,0.001810,0.014175,
1462358465,0.007288,0.088948,0.001812,0.008505,
1462358466,0.007288,0.088948,0.001812,0.014175,
1462358466,0.007288,0.116594,0.001810,0.018900,
1462358466,0.007288,0.090150,0.001812,0.174936,
1462358467,0.007288,0.088948,0.001812,0.026500,
1462358467,0.007288,0.088948,0.001812,0.013230,
1462358467,0.007288,0.088948,0.001812,0.013230,
1462358468,0.364932,0.097362,0.001810,0.092092,
1462358468,0.010932,0.088948,0.001810,0.019159,
1462358468,0.007288,0.086544,0.001810,0.011340,
1462358468,0.007288,0.087746,0.001810,0.011340,
1462358469,0.007288,0.088948,0.001810,0.013230,
1462358469,0.007288,0.090150,0.001810,0.017010,
1462358469,0.007288,0.090150,0.001810,0.014175,
1462358470,0.007288,0.098564,0.001810,0.098301,
1462358470,0.007288,0.087746,0.001810,0.027300,
1462358470,0.007288,0.088948,0.001812,0.013230,
1462358470,0.007288,0.090150,0.001810,0.014175,
1462358471,0.007288,0.088948,0.001810,0.011340,
1462358471,0.007288,0.090150,0.001810,0.011340,
1462358471,0.007288,0.103372,0.001812,0.033075,
1462358472,0.007288,0.097362,0.001810,0.147955,
1462358472,0.007288,0.088948,0.001810,0.015568,
1462358472,0.007288,0.088948,0.001812,0.014175,
1462358473,0.007288,0.088948,0.001810,0.014175,
1462358473,0.192960,0.092554,0.001812,0.061550,
1462358473,0.007288,0.088948,0.001812,0.017714,
1462358473,0.007288,0.088948,0.001812,0.010395,
1462358474,0.007288,0.091352,0.001812,0.011340,
1462358474,0.007288,0.088948,0.001812,0.016065,
1462358474,0.007288,0.088948,0.001810,0.013230,
1462358475,0.007288,0.094958,0.001810,0.013230,
1462358475,0.056168,0.093756,0.001810,0.113500,
1462358475,0.033707,0.088948,0.001812,0.014300,
1462358475,0.007288,0.088948,0.001810,0.013230,
1462358476,0.007288,0.090150,0.001812,0.014175,
1462358476,0.007288,0.090150,0.001812,0.012285,
1462358476,0.007288,0.090150,0.001812,0.012285,
1462358477,0.007288,0.115392,0.001812,0.043930,
1462358477,0.007288,0.088948,0.001812,0.163020,
1462358477,0.007288,0.088948,0.001812,0.016949,
1462358477,0.007288,0.088948,0.001812,0.014175,
1462358478,0.007288,0.092554,0.001812,0.016065,
1462358478,0.242676,0.087746,0.001810,0.077553,
1462358478,0.007288,0.091352,0.001812,0.018105,
1462358479,0.007288,0.088948,0.001810,0.012285,
1462358479,0.007288,0.088948,0.001810,0.010395,
1462358479,0.007288,0.088948,0.001810,0.014175,
1462358480,0.007288,0.090150,0.001810,0.014175,
1462358480,0.007288,0.088948,0.001810,0.019845,
1462358480,0.007288,0.099766,0.001810,0.103132,
1462358480,0.007288,0.088948,0.001810,0.021630,
1462358481,0.007288,0.088948,0.001810,0.014175,
1462358481,0.007288,0.090150,0.001812,0.013230,
1462358481,0.007288,0.088948,0.002715,0.011340,
1462358482,0.007288,0.090150,0.001812,0.011340,
1462358482,0.007288,0.110584,0.001810,0.061490,
1462358482,0.007288,0.104574,0.001810,0.146072,
1462358482,0.007288,0.090150,0.002715,0.014325,
1462358483,0.007288,0.091352,0.001810,0.014175,
1462358483,0.007288,0.090150,0.001810,0.014175,
1462358483,0.353280,0.099766,0.001812,0.099231,
1462358484,0.007288,0.088948,0.002718,0.014700,
1462358484,0.007288,0.090150,0.001812,0.014175,
1462358484,0.007288,0.090150,0.002715,0.009450,
1462358485,0.007288,0.090150,0.001810,0.012285,
1462358485,0.007288,0.086544,0.001810,0.014175,
1462358485,0.007288,0.093756,0.001810,0.027579,
1462358485,0.053312,0.097362,0.001810,0.101405,
1462358486,0.007288,0.088948,0.002715,0.017561,
1462358486,0.007288,0.090150,0.002718,0.013230,
1462358486,0.007288,0.090150,0.001812,0.014175,
1462358487,0.007288,0.091352,0.002718,0.013230,
1462358487,0.007288,0.093756,0.001812,0.009450,
1462358487,0.350052,0.125008,0.002718,0.137700,
1462358487,0.594660,0.114190,0.084165,0.060319,
1462358488,0.322728,0.114190,0.026245,0.109728,
1462358488,0.365092,0.121402,0.081450,0.025830,
1462358488,0.417845,0.125008,0.064113,0.109319,
1462358489,0.822771,0.145442,0.098427,0.017192,
1462358489,0.008199,0.098564,0.030770,0.046410,
1462358489,0.008199,0.091352,0.015385,0.015120,
1462358489,0.007288,0.099766,0.002718,0.015120,
1462358490,0.665666,0.111786,0.057920,0.091884,
1462358490,0.936124,0.150250,0.084165,0.017220,
1462358490,1.648704,0.137028,0.116745,0.017192,
1462358491,0.093833,0.141836,0.108600,0.050204,
1462358491,0.871620,0.150250,0.116745,0.101024,
1462358491,0.896944,0.150250,0.076925,0.017220,
1462358491,0.722016,0.129816,0.044345,0.017192,
1462358492,0.957082,0.123806,0.114156,0.017220,
1462358492,0.284229,0.127412,0.034390,0.023294,
1462358492,0.008199,0.100968,0.002715,0.102420,
1462358493,0.636696,0.103372,0.002718,0.017220,
1462358493,0.378400,0.104574,0.074949,0.017220,
1462358493,0.197025,0.128614,0.070434,0.105616,
1462358493,0.978604,0.132220,0.012670,0.097328,
1462358494,0.734310,0.105776,0.002718,0.017220,
1462358494,0.090454,0.096160,0.002715,0.018000,
1462358494,0.419521,0.110584,0.011765,0.148097,
1462358495,0.605133,0.105776,0.016290,0.028290,
1462358495,0.316543,0.117796,0.135750,0.017220,
1462358495,0.008199,0.118998,0.029865,0.029725,
1462358495,0.008199,0.091352,0.002715,0.016065,
1462358496,0.771144,0.115392,0.002718,0.100496,
1462358496,0.967167,0.131018,0.104980,0.017220,
1462358496,1.054153,0.149048,0.075115,0.017192,
1462358497,0.047424,0.111786,0.021720,0.033727,
1462358497,0.772675,0.123806,0.099550,0.098091,
1462358497,0.843472,0.139432,0.083260,0.017220,
1462358497,0.940620,0.126210,0.051585,0.017220,
1462358498,0.878036,0.134624,0.133940,0.017220,
1462358498,0.483120,0.112988,0.034390,0.017220,
1462358498,0.136500,0.105776,0.025340,0.046284,
1462358499,0.787045,0.115392,0.002718,0.174092,
1462358499,1.097250,0.106978,0.002718,0.017192,
1462358499,1.080008,0.112988,0.048870,0.017220,
1462358499,0.633096,0.126210,0.030770,0.194948,
1462358500,0.532172,0.106978,0.002718,0.017220,
1462358500,0.675675,0.100968,0.002718,0.017220,
1462358500,0.040172,0.104574,0.002715,0.026588,
1462358501,1.021572,0.112988,0.021720,0.133755,
1462358501,0.523668,0.105776,0.030770,0.017220,
1462358501,0.276940,0.127412,0.111438,0.017220,
1462358501,0.008199,0.091352,0.111315,0.029400,
1462358502,0.008199,0.091352,0.012670,0.014175,
1462358502,0.008199,0.115392,0.002718,0.030240,
1462358502,0.702336,0.120200,0.002718,0.119685,
1462358503,0.797979,0.115392,0.098645,0.017220,
1462358503,0.008199,0.116594,0.039820,0.063180,
1462358503,0.674500,0.116594,0.038010,0.096096,
1462358503,0.956043,0.141836,0.112220,0.017220,
1462358504,0.697939,0.135826,0.075852,0.017220,
1462358504,0.941714,0.123806,0.056110,0.017220,
1462358504,0.275076,0.129816,0.120365,0.033237,
1462358505,0.008199,0.098564,0.034390,0.117362,
1462358505,0.678375,0.111786,0.019910,0.154125,
1462358505,0.552083,0.106978,0.002718,0.017220,
1462358505,0.369149,0.100968,0.002718,0.017220,
1462358506,0.089866,0.122604,0.057920,0.104195,
1462358506,1.284096,0.138230,0.075852,0.075091,
1462358506,0.249508,0.099766,0.002718,0.017220,
1462358507,0.339340,0.110584,0.002715,0.153360,
1462358507,0.979377,0.108180,0.016290,0.017220,
1462358507,0.705206,0.116594,0.010872,0.017220,
1462358507,0.083720,0.122604,0.123985,0.025806,
1462358508,0.008199,0.090150,0.037105,0.014175,
1462358508,0.008199,0.090150,0.002715,0.014175,
1462358508,0.220884,0.118998,0.002718,0.120042,
1462358509,0.812592,0.120200,0.002715,0.033210,
1462358509,1.749419,0.165876,0.079640,0.017192,
1462358509,0.577210,0.129816,0.105885,0.017220,
1462358509,0.730908,0.134624,0.035295,0.061550,
1462358510,1.099977,0.137028,0.116745,0.017220,
1462358510,0.636342,0.122604,0.071337,0.017220,
1462358510,0.917280,0.132220,0.052490,0.017220,
1462358511,0.195822,0.105776,0.106002,0.037856,
1462358511,0.008199,0.115392,0.016290,0.152615,
1462358511,0.702463,0.110584,0.002715,0.107184,
1462358511,0.829052,0.108180,0.002718,0.017220,
1462358512,0.246480,0.120200,0.021720,0.018090,
1462358512,0.188384,0.138230,0.076755,0.183940,
1462358512,0.778940,0.112988,0.060635,0.039360,
1462358513,0.625878,0.096160,0.002718,0.017220,
1462358513,0.125492,0.098564,0.002718,0.018496,
1462358513,0.619178,0.100968,0.021720,0.017220,
1462358513,0.620704,0.116594,0.002718,0.017220,
1462358514,0.202484,0.118998,0.081450,0.023960,
1462358514,0.008199,0.090150,0.082355,0.037088,
1462358514,0.008199,0.099766,0.002718,0.016065,
1462358515,0.309304,0.120200,0.002718,0.125350,
1462358515,0.708190,0.139432,0.002718,0.017220,
1462358515,1.515932,0.129816,0.087785,0.017192,
1462358515,0.273465,0.129816,0.078735,0.028290,
1462358516,0.987714,0.114190,0.021720,0.072629,
1462358516,1.552900,0.143038,0.104075,0.017192,
1462358516,0.898304,0.128614,0.071495,0.017220,
1462358517,0.447111,0.131018,0.120365,0.017220,
1462358517,0.093730,0.097362,0.016290,0.089540,
1462358517,0.515573,0.112988,0.021720,0.135630,
1462358517,1.174327,0.106978,0.002715,0.017220,
1462358518,0.303638,0.106978,0.019910,0.017220,
1462358518,0.481320,0.139432,0.078735,0.167316,
1462358518,0.936600,0.120200,0.065160,0.017220,
1462358519,0.615228,0.106978,0.002718,0.017220,
1462358519,0.462672,0.109382,0.002715,0.017220,
1462358519,0.236982,0.110584,0.002718,0.155992,
1462358519,1.358496,0.112988,0.021720,0.017192,
1462358520,0.121030,0.126210,0.108600,0.037059,
1462358520,0.008199,0.088948,0.037105,0.016065,
1462358520,0.008199,0.091352,0.002718,0.013230,
1462358521,0.137825,0.125008,0.002718,0.150080,
1462358521,0.656818,0.112988,0.002718,0.017220,
1462358521,1.445560,0.150250,0.069685,0.017192,
1462358521,0.457924,0.120200,0.092310,0.017220,
1462358522,0.930800,0.111786,0.018120,0.017220,
1462358522,0.807717,0.144240,0.090500,0.017220,
1462358522,1.095160,0.129816,0.091405,0.017220,
1462358523,0.782690,0.118998,0.048870,0.017220,
1462358523,0.762940,0.125008,0.109505,0.017220,
1462358523,1.387695,0.105776,0.002718,0.017192,
1462358523,0.610884,0.106978,0.002718,0.017220,
1462358524,0.468062,0.110584,0.002718,0.017220,
1462358524,0.013665,0.147846,0.076755,0.111830,
1462358524,0.811456,0.116594,0.072240,0.099792,
1462358525,0.723365,0.110584,0.012670,0.017220,
1462358525,0.221238,0.092554,0.002718,0.018015,
1462358525,0.054162,0.114190,0.002715,0.139449,
1462358525,0.932427,0.104574,0.011765,0.036900,
1462358526,0.804000,0.110584,0.010872,0.017220,
1462358526,0.463203,0.125008,0.077830,0.022629,
1462358526,0.008199,0.087746,0.078735,0.030560,
1462358527,0.008199,0.094958,0.002715,0.014175,
1462358527,1.122444,0.147846,0.002715,0.017192,
1462358527,1.571830,0.147846,0.114030,0.017192,
1462358527,0.178024,0.125008,0.054300,0.040985,
1462358528,0.454580,0.116594,0.031675,0.099766,
1462358528,0.767529,0.137028,0.100455,0.017220,
1462358528,1.276120,0.141836,0.088690,0.017192,
1462358529,0.732330,0.125008,0.047060,0.017220,
1462358529,0.693863,0.133422,0.114030,0.017220,
1462358529,0.009110,0.104574,0.041630,0.095533,
1462358529,0.571200,0.115392,0.024435,0.153252,
1462358530,1.030492,0.123806,0.022625,0.017220,
1462358530,1.031985,0.114190,0.021720,0.017192,
1462358530,0.385632,0.123806,0.068780,0.017080,
1462358531,1.167478,0.105776,0.015385,0.054164,
1462358531,1.043130,0.111786,0.002715,0.017192,
1462358531,0.109150,0.093756,0.002718,0.050869,
1462358531,0.561238,0.115392,0.002718,0.157430,
1462358532,0.783378,0.100968,0.020815,0.017220,
1462358532,1.222110,0.103372,0.009060,0.017220,
1462358532,0.131740,0.125008,0.114156,0.027500,
1462358533,0.008199,0.087746,0.034390,0.014175,
1462358533,0.008199,0.090150,0.002718,0.014175,
1462358533,0.072522,0.125008,0.002715,0.170976,
1462358533,0.353674,0.090150,0.002715,0.017220,
1462358534,0.008199,0.090150,0.001810,0.014175,
1462358534,0.008199,0.088948,0.001812,0.013230,
1462358534,0.007288,0.088948,0.001810,0.013230,
1462358535,0.007288,0.096160,0.001812,0.023625,
1462358535,0.007288,0.096160,0.001810,0.041457,
1462358535,0.291618,0.111786,0.001812,0.103372,
1462358535,0.343447,0.108180,0.001812,0.017220,
1462358536,0.010021,0.087746,0.001812,0.021315,
1462358536,0.007288,0.087746,0.001810,0.014175,
1462358536,0.007288,0.087746,0.001810,0.014175,
1462358537,0.007288,0.091352,0.001812,0.014175,
1462358537,0.007288,0.120200,0.001812,0.134940,
